ASV_ID	RL1	RL2	RL3	RL4	RL5	RL6	RL7	RL8	RL9	RL10	RL11	RL12	RL13	RL14	RL15	RL16	RL17	RL18	RL19	RL20	RL21	RL22	RL23	RL24	RL25	RL26	RL27	RL28	RL29	RL30	RL31	RL32	RL33	RL34	RL35	RL36	RL37	RL38	RL39	RL40	RL41	RL42	RL43	RL44	RL45	RL46	RL47	RL48	RL49	RL50	RL51	RL52	RL53	RL54	RL55	RL56	RL57	RL58	RL59	RL60	RM1	RM2	RM3	RM4	RM5	RM6	RM7	RM8	RM9	RM10	RM11	RM12	RM13	RM14	RM15	RM16	RM17	RM18	RM19	RM20	RM21	RM22	RM23	RM24	RM25	RM26	RM27	RM28	RM29	RM30	RM31	RM32	RM33	RM34	RM35	RM36	RM37	RM38	RM39	RM40	RM41	RM42	RM43	RM44	RM45	RM46	RM47	RM48	RM49	RM50	RM51	RM52	RM53	RM54	RM55	RM56	RM57	RM58	RM59	RM60	RH1	RH2	RH3	RH4	RH5	RH6	RH7	RH8	RH9	RH10	RH11	RH12	RH13	RH14	RH15	RH16	RH17	RH18	RH19	RH20	RH21	RH22	RH23	RH24	RH25	RH26	RH27	RH28	RH29	RH30	RH31	RH32	RH33	RH34	RH35	RH36	RH37	RH38	RH39	RH40	RH41	RH42	RH43	RH44	RH45	RH46	RH47	RH48	RH49	RH50	RH51	RH52	RH53	RH54	RH55	RH56	RH57	RH58	RH59	RH60
ASV52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	11	0	0	0	8	0	0	7	14	20	0	0	0	0	0	0	24	45	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	24	0	11	0	0	0	0	0	0	13	38	13	11	21	15	8	0	0	13	9	76	7	27	124	0	8	0	253	0	0	315	444	0	0	24	10	361	27	340	637	65	168	143	321	0	52	0	719	0	0	0	0	42	94	4	370	255	0	12	0	0	866	2249	0	49	37	201	1486	625	20	30	50	0	0	100	0	72	129	21	4	46	0	0
ASV36	0	557	339	0	0	0	0	0	177	59	0	0	135	163	295	0	275	160	395	282	286	577	0	199	0	98	0	221	0	135	221	108	0	138	0	150	0	0	0	507	54	271	425	267	91	498	213	231	345	489	0	170	0	0	202	260	340	446	413	155	0	0	0	0	0	0	0	0	0	0	0	0	53	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	291	0	0	0	0	12	0	0	0	0	0	0	0	264	0	0	0	0	191	0	0	74	0	0	0	0	0	0	1032	0	0	0	0	0	804	0	0	0	0	0	366	0	0	0	637	0	0	470	0	0	0	0	0	69	0	0	0	0	0	334	0	184	0	89	0	0	0	0	0	0	0	0	0	765	0	243	0	366	0	737	0	0	0	0	0	0	0	0	888	0	0	52	350	0	0	0	0	91	140	0	0	122	174	0	0	0	0	377	0	0	243	0	0	270	0	0	0	0	0
ASV66	143	0	202	0	157	126	150	150	0	181	0	0	0	136	187	515	128	277	86	117	188	136	202	131	207	549	981	0	0	50	268	370	0	82	540	127	83	75	168	70	80	254	136	82	130	0	136	126	145	61	120	92	38	110	53	87	162	203	126	141	30	0	0	0	0	0	0	0	0	142	0	0	0	74	0	49	21	0	0	0	19	0	19	0	38	0	0	0	0	0	68	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	14	0	45	15	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	56	81	47	0	34	124	0	87	6	86	0	11	193	15	0	0	141	0	17	41	54	45	229	41	0	15	120	10	0	0	308	0	0	10	18	0	0	3	23	0	12	15	20	33	9	53	118	123	54	28	0	9	94	50	8	70	372	78	129	0	458	0	0	0	99	112	0	102	180	215	0	2510	57	55	389	126	18	67	113	52	0	370	0	0	0	38	33	0	267	116	0	68	0	0	0	0	0	128	97	0	82	64	123	106	69	0	0	0	107	0	109	53	0	0	0	0
ASV44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	123	0	51	0	197	0	0	363	75	1789	0	27	82	0	0	94	0	0	74	1724	11	538	103	24	0	66	605	0	0	155	0	0	0	74	310	530	139	27	222	61	1125	282	0	49	49	0	0	27	144	17	0	12	0	0	104	0	0	0	0	66
ASV70	44	40	123	0	174	260	280	0	140	664	0	0	0	110	102	92	42	185	33	62	202	117	96	0	193	59	0	0	0	0	166	181	204	204	312	0	0	306	297	0	35	0	118	40	267	0	131	98	134	134	293	411	58	246	108	105	187	56	101	180	42	0	0	0	15	0	6	0	0	381	0	38	25	70	12	28	23	16	36	0	50	20	0	0	53	0	0	0	0	25	68	92	0	58	111	0	0	0	0	0	0	0	39	0	69	0	0	22	0	19	47	59	14	54	0	16	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV72	0	0	0	0	128	86	85	203	55	737	0	0	103	244	95	204	120	240	206	136	159	0	193	150	360	560	1256	0	0	0	266	408	0	0	0	118	0	0	0	0	45	0	0	0	294	0	0	140	178	165	68	0	179	100	0	161	168	0	143	60	22	0	0	0	15	30	0	0	0	113	0	49	0	65	0	0	0	0	0	19	0	0	0	0	0	21	0	0	0	0	57	0	0	0	0	0	0	27	0	0	0	0	0	89	0	0	0	0	36	0	0	0	0	0	0	87	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	114	0	0	0	0	0	0	715	0	0	0	0	24	143	0	10	0	0	23	20	0	0	0	0	57	0	0	0	226	100	0	0	14	15	0	0	0	36	0	0	0	0	0	0	0	0	10	0	53	20	0	0	0	43	63	0	0	0	0	107	1636	0	0	41	0	34	0	0	0	0	0	0	0	85	0	123	23	156	168	343	79	988	0	0	0	0	0	0	0	52	0	0	78	0	325	0	0	118	0	0	0	127	159	36	566	47	0	223	0	0	333	0	0	479	0	0	0	0	0
ASV55	0	416	301	0	0	0	0	0	92	0	0	0	122	104	374	0	244	143	201	198	263	410	0	247	0	0	0	131	0	0	143	69	0	127	0	138	0	0	0	261	0	267	341	254	0	482	223	127	334	387	0	116	0	0	173	129	160	473	197	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	176	0	0	0	0	0	52	236	0	0	0	31	49	170	0	0	141	45	210	84	0	72	0	0	0	0	24	0	598	37	0	0	0	0	510	0	74	0	0	0	220	0	0	0	474	0	0	257	0	0	0	0	0	106	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	72	863	0	253	0	215	0	580	0	0	0	0	0	0	0	0	526	0	0	66	334	0	0	0	0	38	136	0	0	57	127	0	191	0	0	332	0	0	123	0	0	114	0	0	0	0	0
ASV61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	49	102	568	709	0	0	0	0	0	0	42	32	0	808	0	391	141	0	0	235	2791	0	0	0	0	0	66	91	141	374	0	0	122	0	601	232	36	0	44	0	47	0	103	0	8	0	0	0	0	0	85	0	0	36
ASV79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	34	3	64	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332	0	968	0	6	749	0	0	2093	0	0	52	0
ASV47	214	0	0	0	185	69	0	0	0	0	0	0	0	0	64	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	72	0	138	0	149	0	138	107	0	209	0	0	0	0	231	186	39	0	127	220	0	468	352	0	0	0	0	275	0	0	0	0	399	0	293	0	0	0	99	71	21	0	228	86	157	156	271	0	0	0	0	95	0	0	0	0	0	127	0	125	196	0	0	0	249	163	281	0	0	58	0	0	0	343	85	0	44	0	58	0	0	519	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV46	127	0	0	0	80	95	42	0	110	0	0	0	0	0	18	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	88	89	194	116	0	135	67	0	0	0	107	0	63	0	100	128	0	425	193	0	0	0	0	190	0	0	0	17	168	0	430	74	190	0	63	124	18	47	202	117	125	174	211	60	0	55	0	84	0	0	0	0	0	164	0	255	167	0	0	0	137	148	147	0	0	66	107	282	121	190	53	144	79	0	27	11	13	265	79	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1636	0	0	0	0	0	0	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	1151	0	149	0	0
ASV88	0	0	0	0	127	237	346	0	175	0	0	0	0	214	0	0	0	0	169	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	567	254	204	0	307	137	0	0	0	276	0	227	107	0	208	195	0	204	0	0	109	106	224	0	53	0	0	54	0	0	0	0	0	106	0	62	0	0	131	0	0	252	63	0	190	61	59	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	32	0	0	0	0	3456	1322	0
ASV95	0	0	70	0	206	318	200	0	0	536	0	0	0	128	93	0	0	152	0	0	128	0	0	0	109	0	0	0	0	0	115	0	103	114	250	0	0	126	153	0	0	0	0	0	207	0	0	0	63	100	351	196	0	288	0	77	257	40	76	196	0	0	0	0	0	0	0	0	0	363	0	0	0	91	0	0	0	0	0	0	45	0	0	0	59	0	0	0	0	0	96	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	65	0	79	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV87	319	0	0	0	88	132	87	332	0	315	0	0	253	128	99	0	0	175	185	0	207	0	447	0	0	196	0	0	0	0	0	0	336	253	192	0	0	226	0	175	117	0	0	150	0	0	228	178	0	0	0	132	85	0	152	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	23	0	22	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	115	0	0	0	0	0	36	42	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	99	0	40	160	207	232	0	0	74	0	35	490	24	0	196	516	8	47	201	438	28	583	0	0	0	0	0	0	241	123	0	330	59	0	137	106	0	171	55	0	81	0	47	100	30	58	0	16	0	0	131	43	0	0	0	0
ASV54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	239	0	408	0	0	0	0	480	644	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	135	0	0	0	0	0	0	0	0	70	125	0	418	321	99	205	562	0	0	352	0	187	377
ASV98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	54	0	0	0	0	0	35	0	0	0	0	89	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	397	9	0	0	0	0	0	0	0	0	0	137	0	74	0	95	0	0	141	0	0	193	0	0	0	0	0	0	0	0	0	0	144	0	1028	0	0	0	0	0	1292	229	0	0	227	76	0	144	0	0	169	0	0	738	0	0	0	0	0
ASV100	0	331	0	0	107	120	0	0	0	0	0	0	0	185	77	103	0	244	100	0	0	0	0	0	267	0	0	399	8	364	149	0	0	0	0	0	63	88	0	0	0	0	0	0	182	0	0	0	0	80	109	0	169	193	0	0	182	63	0	107	0	0	0	0	0	76	0	0	0	0	0	0	0	0	108	125	0	0	0	0	0	0	0	361	51	0	0	88	0	150	156	197	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	84	0	63	0	52	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	150	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	123	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	397	0	0	0	0	0	149	0	0	0	405	0	0	212	120	0	0	0	0	0	0	0	0	0	0	184	0	57	0	0	0	0	0	0	0	0	0	0	0	655	0	194	0	269	0	421	0	0	0	0	0	0	0	0	636	0	0	0	237	0	0	0	0	0	0	0	0	64	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0
ASV99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	55	0	0	41	0	1419	0	0	0	0	0	0	847	0	0	0	0	189	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	415	0	0	139	0	0	2	0	169	0	0	0	0	0	0	0	1115	0	0	75	0	0
ASV76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	1086	10	47	39	0	0	0	293	0	0	0	146	0	0	0	0	0	0	0	21	0	0	0	0	147	0	0	420	0	0	178	477	1724	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV105	49	0	66	0	15	0	34	0	274	0	0	0	407	89	46	11	68	17	17	127	86	0	31	807	0	0	0	0	0	1202	23	0	21	61	0	339	0	344	45	85	61	0	140	26	149	0	38	25	30	28	9	71	0	0	53	0	34	36	34	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	13	52	0	115	0	10	339	10	188	0	33	53	114	33	601	12	32	9	132	63	57	125	0	0	622	0	14	0	112	13	29	41	78	401	36	0	130	99	60	0	85	101	5	265	0	43	31	127	45	18	147	55	133	100	0	55	0	4	18
ASV43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	478	719	0	1000	0	325	0	0	19	0	0	0	0	0	0	0	65	0	54	0	0	272	0	0	0	0	0	0	0	0	48	0	0
ASV107	0	0	52	0	156	28	71	0	0	30	0	0	52	71	14	417	50	141	0	0	23	36	88	0	110	473	461	0	0	0	231	64	45	40	147	57	35	0	61	0	21	0	0	0	89	0	73	55	0	21	163	43	47	233	79	94	278	13	89	284	0	13	0	0	0	24	0	0	0	15	0	20	0	0	0	0	9	20	0	0	6	0	0	0	12	24	12	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	32	0	0	20	51	0	0	38	18	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	44	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	203	0	0	0	0	0	29	120	67	663	0	0	0	0	0	846	534	0	59	189	0	112	74	0	49	209	176	0	0	50	0	0	131	71	0	57	0	0	174	261	0	70	0	9	35	0	0	0	53	26	0	40	0	104	101	0	63	0	4	0
ASV108	0	0	0	0	72	0	0	0	0	0	0	0	0	17	0	390	6	10	27	0	13	0	15	0	0	82	0	0	0	0	32	0	0	2	0	0	0	0	6	0	0	0	0	0	13	0	6	186	2	52	130	22	223	85	0	65	106	0	103	96	23	0	12	0	240	0	25	3	15	0	0	44	6	150	82	13	14	47	7	12	71	37	19	0	0	23	0	0	0	0	38	9	14	11	41	0	0	31	44	32	0	0	0	15	22	10	131	57	112	316	393	104	305	154	14	39	70	11	126	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	40	0	0	0	0	0	0	0	181	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	633	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	244	0	419	0	0	0	0	0	415	0	195	0	0
ASV109	0	0	154	0	28	17	133	0	115	276	0	0	0	62	131	26	30	97	49	0	114	0	0	0	114	55	321	0	0	61	84	0	0	40	480	0	0	97	118	0	46	0	276	74	33	0	0	62	63	83	213	146	60	127	0	0	121	93	0	290	0	0	0	0	0	0	0	0	0	242	0	0	0	0	12	0	0	30	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	21	34	0	8	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
