ASV_ID,BEN_BC,BHI_BC,BRA_BC,CSA_BC,CHIA_BC,CZA_BC,GN1_BC,GYM_BC,GLA_BC,GGA_BC,HA_BC,HVA_BC,KB_BC,LNMS_BC,LB_BC,MCA_BC,MYP_BC,MIC_BC,MM_BC,PYG_BC,PYS_BC,PPS_BC,PDA_BC,RA_BC,RH_BC,RZ1_BC,RZ2_BC,SA_BC,SSM_BC,SSTY_BC,CMCA_BC,SLA_BC,SEA-B_BC,SEA-R_BC,SCA_BC,SGCY_BC,SNA_BC,STA_BC,STBG_BC,T5_BC,TP_BC,TGY_BC,TCN_BC,YGCP_BC,YMG_BC,TSA_BC,0.1×TSA_BC,0.01×TSA_BC,NA_BC,0.1×NA_BC,0.01×NA_BC,AIA_BC,0.1×AIA_BC,0.01×AIA_BC,R2A_BC,0.1×R2A_BC,0.01×R2A_BC,MA_BC,0.1×MA_BC,0.01×MA_BC,BEN_RC,BHI_RC,BRA_RC,CSA_RC,CHIA_RC,CZA_RC,GN1_RC,GYM_RC,GLA_RC,GGA_RC,HA_RC,HVA_RC,KB_RC,LNMS_RC,LB_RC,MCA_RC,MYP_RC,MIC_RC,MM_RC,PYG_RC,PYS_RC,PPS_RC,PDA_RC,RA_RC,RH_RC,RZ1_RC,RZ2_RC,SA_RC,SSM_RC,SSTY_RC,CMCA_RC,SLA_RC,SEA-B_RC,SEA-R_RC,SCA_RC,SGCY_RC,SNA_RC,STA_RC,STBG_RC,T5_RC,TP_RC,TGY_RC,TCN_RC,YGCP_RC,YMG_RC,TSA_RC,0.1×TSA_RC,0.01×TSA_RC,NA_RC,0.1×NA_RC,0.01×NA_RC,AIA_RC,0.1×AIA_RC,0.01×AIA_RC,R2A_RC,0.1×R2A_RC,0.01×R2A_RC,MA_RC,0.1×MA_RC,0.01×MA_RC
ASV31_LT,0,0,0,0,0,0.001626205,0.000623108,0,0.001957586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707214,0.000343721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001916877,0,0,0,0.030852809,0.026298426,0.017918339,0,0.030170217,0.030179972,0.008697279,0.006272506,0.022183955,0.032092555,0,0.013511869,0.041832455,0.03404733,0.009270307,0.011905984,0.034788747,0.063111973,0.040587824,0.022314216,0.010688726,0.022720709,0.027207339,0.020294057,0.023127866,0,0,0.066744981,0,0.112347188,0.043662569,0.098346757,0.02096393,0.01502666,0.007879046,0.028870374,0,0,0.015252821,0.012692487,0.016708256,0.068219634,0.011439287,0.008588247,0.027849674,0.068458364,0.029387672,0.031350482,0.005709472,0.013612251,0.020555355,0.034706488,0.059462605,0.042125203,0.015751883,0.027166635,0.027453795,0.011004254,0.018751749,0.01604426
ASV31_MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020921036,0.003189475,0,0.003428571,0.012988272,0,0,0.022884446,0.017020425,0,0.012249033,0.022815687,0.013677947,0.019602326,0,0.004621499,0.013472585,0.020232333,0,0.015983195,0.007573708,0.004774637,0.031161473,0,0,0,0.013229234,0,0.015987901,0.045882353,0,0.011381564,0,0.008641642,0.006914946,0,0,0.016850426,0.005644403,0,0.00840046,0.007283763,0.01797829,0,0.011910268,0.02090738,0.005972247,0.034592348,0.004664776,0.002020025,0.024681458,0.005224565,0.006359158,0.010009533,0.024046508,0.007441128,0,0.003980744,0
ASV31_HT,0,0,0,0,0,0,0.000919857,0,0,0,0,0,0,0,0,0,0.000371644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6_LT,0.135389107,0.118358014,0,0,0.031510361,0.050296202,0.075396119,0.221420323,0.037955411,0.018151663,0,0.052752797,0.150135938,0.14036163,0.027311194,0.147495278,0.065576851,0.450448783,0.05320549,0.149893761,0.098222542,0,0.157650247,0,0.081742354,0,0.055427864,0,0,0.000305935,0.231776362,0.110092552,0.175786463,0.161904762,0.009281358,0.064642955,0.028605483,0.049607119,0.148536519,0.182782492,0.032500453,0.113423423,0.036384638,0.097057532,0.280125642,0.038524145,0.06832473,0.02437223,0.022232734,0.028853711,0.007454445,0.029817487,0.101355632,0.063695144,0.181436248,0.050604651,0.048009062,0.008558936,0.025417704,0.020590006,0.009840098,0,0,0,0.009275303,0.012182741,0.006546339,0,0,0,0,0,0,0.004115611,0,0.001642205,0.006655238,0.008240427,0.006398081,0,0,0,0.003440008,0,0,0,0,0,0,0,0,0,0.007912856,0.009209889,0,0.003972098,0.003136584,0,0,0.004386374,0.005207768,0.015196894,0.002531646,0,0.008489492,0,0.009727626,0.007435691,0,0.001301171,0.002614497,0,0.01037928,0.012267725,0.016241072,0.007652573,0,0,0.007836552,0.001844168
ASV6_MT,0.037770898,0.026215599,0,0,0,0.005225831,0,0.039064624,0.014228213,0,0,0.042305334,0.023648649,0,0.021848138,0.039749147,0.029310497,0.023777955,0.066489832,0.054937343,0.019974911,0,0.089863789,0,0.025697246,0,0,0,0,0,0.046447109,0.01416406,0.063981043,0.064422314,0,0.032774945,0,0.052976565,0.033641101,0.024265301,0,0.034445349,0.024196708,0.016283767,0.08076641,0.011905943,0.00745234,0.015231333,0.008637944,0,0.011605206,0.018489641,0,0.024319963,0.051490755,0.014889944,0.00973913,0,0.03702382,0.0016838,0,0,0,0,0,0.002423185,0,0.009942599,0,0,0,0.004328606,0,0,0,0,0,0.00229765,0,0,0,0,0.000954927,0,0,0,0,0,0,0,0.004385027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001405234,0,0,0,0,0.003849679,0.001074787,0.002478551,0.000880824,0.002801366,0,0.000925754,0
ASV6_HT,0,0,0,0,0,0,0,0,0,0.001704061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12_LT,0,0,0,0,0,0,0,0.021458814,0,0,0,0,0,0.003473286,0,0.005935786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002732481,0,0,0,0,0,0,0,0.022108084,0,0,0.008181731,0,0,0,0,0,0,0,0,0,0,0.002338699,0,0,0,0,0,0,0.238519885,0.002450749,0,0,0.030068291,0.133733272,0.076405125,0.394238588,0.02886953,0,0,0,0.035487687,0.028809279,0.010096374,0.036641691,0.11394575,0.084634028,0.070578826,0.124798061,0.014871271,0,0.270613989,0.006005384,0.048089659,0.003926431,0,0,0,0,0.005616787,0,0.091151988,0.068928745,0.031835605,0.130788607,0.012071096,0.032381149,0.057354785,0.060942604,0.061408267,0.144980588,0.030473511,0.019009939,0.054767574,0.024970903,0.053143559,0.033762058,0,0.026724052,0,0.0376931,0.037831021,0.000992242,0.15634478,0.043715324,0,0.005733309,0.004198153,0
ASV12_MT,0,0.009028609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199861,0,0,0,0,0,0,0,0,0,0.00560528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024657534,0.08100523,0,0,0.002285714,0.060773481,0.001502488,0.095735957,0.029925814,0.066179415,0,0.015380365,0.034591526,0.010214051,0.009191521,0.079026471,0.027266845,0.056501305,0.038625363,0.074775785,0.018175176,0,0.049751719,0,0.015932354,0.023282376,0,0,0,0.003888949,0.050909091,0.024092549,0.081586658,0.022447275,0,0.020646054,0,0.045647773,0.027876014,0.024981708,0,0.074798619,0.01466869,0.022614202,0.101691522,0.036540241,0.047459753,0.010363604,0.020046449,0.011616208,0.001580889,0.008553863,0.005316224,0.003493059,0.045853194,0.02378226,0.002976451,0.001642785,0.006017404,0.000958188
ASV12_HT,0,0,0,0,0,0,0.003104519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV30_LT,0.043791625,0.055095819,0,0,0,0.013822744,0.025992523,0.163491147,0.0137031,0.020823735,0,0.007567449,0.098479509,0.039432016,0,0.050544114,0.043216836,0,0.015510434,0.047807611,0.031131203,0,0.105293719,0,0.019277108,0,0.028553748,0,0,0,0.041843595,0.042485677,0.044613918,0.112202381,0,0.022675322,0.009901898,0.021963457,0.02142792,0.044439482,0,0.057117117,0.04697276,0.033706632,0.118598896,0.016458672,0.039230408,0.013417036,0.017218543,0.045469855,0,0,0.013429621,0.023662127,0.084904739,0.018883721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV30_MT,0.009199469,0,0,0,0.021153667,0.004199328,0,0,0.00814378,0,0,0,0.015970516,0,0,0.010329245,0,0.00592239,0.007869142,0,0,0,0,0,0.011401509,0,0,0,0,0,0,0.017205422,0.018957346,0.030757028,0,0,0,0,0.01499223,0.083041251,0,0,0.014204545,0,0.024110744,0.016370672,0.021143847,0,0,0.004116319,0,0,0,0,0.024506768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV30_HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15_LT,0,0,0.007477153,0,0.002990814,0.001626205,0,0,0.01120174,0.00211923,0,0,0,0.002758198,0.008334402,0.012680996,0.035606915,0,0,0.005118795,0.024041919,0.002849003,0.002903319,0.066681436,0.010843373,0,0,0,0,0,0,0.006258264,0.002669209,0.023412698,0.067974896,0,0.002567159,0,0.024345765,0,0.003168568,0,0.00510155,0.013833992,0,0.030927835,0,0,0,0,0,0,0.003800836,0,0,0.002883721,0.005402109,0.018048191,0,0.000240819,0.06396064,0.006598171,0.117888965,0,0.030475996,0.054268574,0.0577013,0.06016959,0.079315235,0,0,0.152404139,0.160339821,0.023945375,0.115741166,0.022375038,0.048401734,0.020164809,0.042387284,0.044426494,0.13272609,0,0.087563849,0.111513771,0.087824758,0,0,0,0,0.01601467,0,0,0.038844929,0.034997576,0.036839864,0.052024801,0.002756392,0.085593483,0.061638111,0.029584694,0.031572095,0,0.028504454,0.170992956,0.041101563,0,0.025496621,0.037077974,0.162579558,0.028025223,0.010007212,0.047991761,0.051896401,0.011997113,0.027590255,0.042471781,0,0.061309414,0.024442579,0
ASV15_MT,0.032551968,0.006961819,0.002819019,0,0,0.000186637,0,0.012236019,0,0,0,0,0.018222768,0,0,0,0.03451929,0.003093786,0,0,0.005982824,0,0,0,0,0,0,0,0,0,0,0.004344804,0,0.012249934,0,0.017571012,0,0,0.017460463,0.0230071,0,0.046831209,0.010579937,0.016662459,0,0.006349836,0.003466205,0,0.000632045,0.001858983,0,0.001559367,0,0,0.002831107,0,0,0,0,0,0,0.086618191,0,0,0.002021978,0.016283803,0.000281717,0,0,0.016319584,0,0.011235955,0.044895384,0.009237055,0.011442506,0.009599535,0.012847768,0.007415144,0.020619555,0.024215247,0.010868572,0,0.029411765,0.004091911,0.021717846,0,0,0,0,0,0.009946524,0.042347697,0.015663737,0.012111088,0.005941129,0.010273634,0,0.011336032,0.023715415,0.027908435,0,0,0.014871017,0.046924469,0.03703333,0.030642923,0.024566172,0.008782716,0,0.008780756,0.001580889,0.006593602,0.00192484,0.002328706,0.021067684,0.013917026,0.003414164,0.00109519,0.005276801,0.001045296
ASV15_HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV25_LT,0.015783231,0.005008711,0,0,0.001495407,0.007085608,0,0.027328714,0,0.025522897,0,0,0.006947941,0,0.005385306,0.005935786,0,0,0,0,0,0.000547885,0.03425917,0,0,0.008092586,0.003536068,0,0,0,0.006811748,0.002468048,0,0,0.044550517,0.011429094,0.003850738,0.001230711,0,0,0.000633714,0.006126126,0.015689672,0,0,0.028395732,0.001501642,0.001477105,0,0,0,0.003713922,0,0.00275141,0,0,0.001829746,0,0,0,0.009737597,0,0.026436894,0,0.037814698,0.014859252,0.008790798,0.030200952,0.02350081,0.026961771,0,0.103225806,0.027314765,0.016462445,0.008719596,0.008724212,0.02641928,0.02675715,0.016595021,0.013226979,0.024630542,0.015018773,0.050766184,0.035203976,0.040855833,0.02810498,0,0,0,0,0.011975413,0,0.014387011,0.00688318,0.005217206,0.019763612,0,0.029287408,0.057877142,0.012692487,0.017142237,0,0.023722457,0.008781241,0.01066363,0,0.017407332,0.017684887,0.008985399,0.013412071,0.009015507,0.015756952,0.024541663,0.034006855,0.014969181,0.021618519,0,0.004438691,0.021923687,0.008206547
ASV25_MT,0.021671827,0.001958012,0,0,0,0.00233296,0,0.04531859,0.002152953,0.004531582,0,0,0.009009009,0,0,0.001014479,0,0,0,0.017844612,0.00202644,0.015818803,0,0,0.000526223,0,0,0,0,0,0,0,0.011848341,0,0.000263968,0.017479971,0,0.005836401,0.002468233,0,0,0.001175301,0.00822884,0.001136077,0,0,0,0,0,0,0,0.000556917,0,0,0.000884721,0,0,0,0.004103845,0,0.039921722,0.006378365,0.007874016,0,0.001494505,0.026461181,0,0.009635096,0.010813529,0.175911093,0,0.012156935,0.006939333,0.006927791,0.004126805,0.043828178,0.008780849,0.02308094,0.018489835,0.057174888,0.019088501,0.007844198,0.043640183,0.009285489,0.018424566,0.036285363,0.016690596,0,0,0.00356487,0.016149733,0.014858841,0.019157088,0.014512424,0.029165541,0.010076064,0,0.027935223,0.039525692,0.044109961,0,0.028423475,0.014567527,0.017412935,0.021619458,0.025439408,0.015157851,0.00957316,0.025424765,0.002195189,0.007816617,0.008553863,0.003666361,0.003134796,0.019351764,0.00827975,0.012956316,0.000456329,0.008887243,0.001567944
ASV25_HT,0,0,0,0,0,0,0.002529608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV33_LT,0,0,0,0,0,0.001510048,0,0,0.005002719,0,0,0,0,0,0,0,0,0,0,0,0.002568581,0,0.003871093,0,0.009453197,0,0,0.000229148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004234234,0,0,0,0,0.009760676,0,0,0,0,0,0,0,0.004982902,0,0.002613923,0,0,0,0.013735137,0.018286361,0.004699892,0,0.055142187,0.013290263,0.005611147,0,0.00445705,0,0,0.044796105,0,0.049855018,0.02900413,0.047829211,0.026923465,0.060688318,0.015795261,0.008481422,0.029091923,0.001444113,0.014072761,0.002899151,0.02740703,0,0,0,0,0.009168704,0.065705808,0.046064717,0.016853355,0.013960252,0.013202726,0.011528773,0.006083072,0.015571826,0.00532804,0.00839944,0.010524032,0.026289517,0.007032349,0.003570395,0.040894503,0.008993757,0.017100143,0.047628617,0.016192437,0.010609549,0.01406419,0.015653965,0.036181977,0.03996031,0.009588103,0.028218864,0.03346492,0.01359349,0.014646889,0.00285846
ASV33_MT,0,0.026433156,0,0,0,0,0,0.004441222,0.00112328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003272599,0,0.019119453,0,0,0,0,0,0.054948989,0.001390337,0.017728629,0,0,0,0,0.000897908,0,0,0,0,0,0.000378692,0,0,0,0.000229043,0,0,0,0.023613277,0,0,0.005042909,0,0,0,0,0,0.004305284,0.017986988,0.001993422,0,0.003956044,0.01008045,0.000563433,0.009635096,0.016094556,0,0,0.02569534,0.016086637,0.019717559,0.021196774,0.016096189,0.013032628,0.008877285,0.020329138,0.003699552,0.008859257,0.001081958,0.001623377,0,0.008633734,0,0,0.006289308,0,0.04893594,0.026203209,0.02388028,0.012395763,0.010753811,0.005851112,0,0,0.056882591,0.008529228,0.010034494,0,0.014729574,0.004855842,0.022501131,0.004504054,0.008094357,0.009303784,0.009660987,0.02640264,0.003567182,0,0.020939143,0.009990834,0.006000896,0.014585319,0.015238263,0.001575768,0.001916583,0.010461026,0.000348432
ASV33_HT,0,0,0,0,0,0,0.001724733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20_LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435654,0,0,0,0,0.019040437,0,0,0.004994394,0,0.000561115,0.00185852,0,0,0,0,0,0.008511832,0,0.042492046,0.000605022,0.013960252,0.00429871,0,0.000464727,0,0.002606067,0,0.004482934,0.031928084,0.086911237,0.006727894,0.001245552,0,0.034760492,0.007489049,0.002260816,0.002520601,0.008943782,0.000871924,0,0,0,0,0.000759466,0,0,0,0.004658867,0,0,0.000502412,0,0.000700631,0.003516048,0,0.004850131,0.004780805,0.001369729,0,0.006908308,0,0.000746338,0.010972799
ASV20_MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014187867,0.220946549,0.059403967,0.054406475,0.005714286,0.000775419,0.014930979,0.065498155,0.014459952,0.038145775,0.00034654,0.001749862,0.067816213,0.050537348,0.020634027,0.036361873,0.065995009,0.017127937,0.043949661,0.02544843,0.041190976,0.095843477,0.035332315,0.019672647,0.021895861,0.165436654,0.389178033,0.261223162,0.057073397,0.071297397,0.050053476,0.079070261,0.066148298,0.121946127,0.009991898,0.045441075,0.001667837,0.021356275,0.006969004,0.001149786,0.015622347,0.059493671,0.095397066,0.035504297,0.035932339,0.082562442,0.025716078,0.003425259,0.087642098,0.003567182,0.001053926,0.020404526,0.008890926,0.00080609,0.028026692,0.003347133,0.001663311,0.005658483,0.002592113,0.002961672
ASV20_HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8_LT,0,0,0,0,0.006088443,0,0,0,0,0,0,0.003509542,0,0.007661661,0,0,0,0.000740261,0.003384095,0,0,0,0,0,0.001390176,0,0,0,0,0,0,0,0,0.003174603,0,0,0,0.001420051,0,0,0,0,0,0,0,0,0.002909432,0.002461841,0,0.002919052,0.000828272,0,0.003040669,0.003164122,0.003517342,0.003906977,0.002788185,0,0.002488446,0.002167369,0,0,0,0,0,0,0,0.000348473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8_MT,0.003449801,0,0.007893253,0,0.0100643,0,0.002371958,0.008973081,0,0,0,0.007847946,0,0.00361329,0.002745941,0.00239786,0.009976163,0.011137629,0,0,0.002798417,0.006830847,0.005218468,0,0.017102263,0.004360338,0,0,0,0.001113811,0.016735278,0,0.012199403,0.0252049,0.030796304,0,0,0.003950795,0.002651065,0.006111261,0,0.007232619,0,0,0.006784012,0,0,0.010192396,0,0.003452397,0.002494577,0.003118735,0,0.01890272,0.015836504,0.008308157,0.004521739,0.002512797,0.01284682,0.008773485,0,0,0,0,0.002813187,0,0.001032961,0,0,0,0,0.00138147,0,0,0.001125492,0,0.00147888,0.000835509,0,0,0.002100648,0.001081958,0,0,0,0,0,0,0,0,0,0.000849077,0,0,0.000900171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457331,0.004303531,0.003118596,0,0.001074787,0.000667302,0.001321237,0.002188567,0,0,0
ASV8_HT,0.593287622,0,0.005974153,0,0.020519429,0.001575796,0.003334483,0.595375194,0.008240427,0,0,0.009001923,0.004271632,0,0,0,0.007618694,0.005300183,0,0.325847763,0.010592098,0,0.396214734,0,0.096513076,0,0,0,0,0,0,0,0.072629696,0.110596902,0,0,0,0.012814383,0.004969864,0.11660173,0,0,0,0,0.223082596,0,0.044096342,0.023479669,0,0.009138635,0,0.007331846,0,0,0.063394109,0.011761513,0,0,0,0.002637595,0.03833408,0,0.013732276,0,0.048778289,0.004394988,0.004994817,0.261215973,0.05397104,0.00027972,0,0.028535591,0.044002539,0.151823899,0,0.00181686,0.216074808,0.01838565,0.072295098,0.108041627,0.087012747,0.010726073,0.018141634,0,0.004512635,0.068373432,0,0,0,0.025467569,0.016494242,0.006022043,0.062322166,0.093333333,0.048162717,0.15987218,0.015558108,0.228081438,0.143889966,0.030756442,0,0.014291901,0.0148679,0.060397403,0.135034404,0.022762385,0.034788846,0.096655879,0.004183247,0.062836845,0.028594771,0.032370416,0.029006939,0.034515912,0.045608572,0.047303005,0.013137558,0.00516209,0.007177259,0.035494115
ASV9_LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003863241,0.003185041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007318986,0,0,0,0.025420254,0.029691771,0.066875551,0,0.114055652,0.171389017,0.161507528,0.032407945,0.057637763,0.439336016,0,0.068533171,0.028712765,0.051632214,0.053419,0.056040234,0.022184128,0.120310228,0.017294812,0.034531502,0.094897295,0.045537691,0.043260711,0.00745496,0.077738156,0.063649514,0,0,0.000266904,0.013202934,0.116044934,0.117705242,0.106052821,0.092195831,0.210817717,0.018988568,0.012641384,0.125812107,0.142394484,0.021558563,0.030704134,0.067110372,0.057946554,0.018913442,0.182109949,0.040842239,0.050174073,0.067524116,0.061868214,0.063957562,0.167327804,0.169207003,0.033950917,0.151362078,0.044418354,0.046585039,0.131527005,0.025245053,0.060266816,0.093775934
ASV9_MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010469667,0.029595612,0.004285857,0,0.00756044,0.003198604,0.003474505,0.004510045,0.002137558,0.268321986,0,0.022195616,0.004415939,0.037125855,0.007784656,0.014641714,0.017191977,0.017441253,0.010164569,0.010986547,0.017170518,0.010368767,0.016997708,0,0.018157543,0.005886487,0,0,0,0.012531058,0.05144385,0,0.025693036,0.020567968,0.052750023,0.002370839,0,0.006275304,0.02381943,0.015678896,0,0.006904488,0.01466869,0.025327906,0.0252227,0,0.020489233,0.013086246,0,0.009969816,0.027665554,0.023077608,0.016773602,0.022301836,0.005243089,0.009248657,0.004552219,0.001642785,0.005554527,0.011236934
ASV9_HT,0,0,0,0,0,0,0.006783948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
